Time         Position     u_Position   density      velocity     Temperature  Pressure     species1     species2     species3     species4    
10.000000    0.545000     0.540000     1.000000     0.001500     200.000000   0.421878     0.359620     0.252933     0.157858     0.229588    
10.000000    0.555000     0.550000     1.000000     0.001500     200.000000   0.412503     0.359620     0.252933     0.157858     0.229588    
10.000000    0.565000     0.560000     1.000000     0.001500     200.000000   0.403128     0.359620     0.252933     0.157858     0.229588    
10.000000    0.575000     0.570000     1.000000     0.001500     200.000000   0.393753     0.359620     0.252933     0.157858     0.229588    
10.000000    0.585000     0.580000     1.000000     0.001500     200.000000   0.384378     0.359620     0.252933     0.157858     0.229588    
10.000000    0.595000     0.590000     1.000000     0.001500     200.000000   0.375003     0.359620     0.252933     0.157858     0.229588    
10.000000    0.605000     0.600000     1.000000     0.001500     200.000000   0.365628     0.359620     0.252933     0.157858     0.229588    
10.000000    0.615000     0.610000     1.000000     0.001500     200.000000   0.356253     0.359620     0.252933     0.157858     0.229588    
10.000000    0.625000     0.620000     1.000000     0.001500     200.000000   0.346878     0.359620     0.252933     0.157858     0.229588    
10.000000    0.635000     0.630000     1.000000     0.001500     200.000000   0.337503     0.359620     0.252933     0.157858     0.229588    
10.000000    0.645000     0.640000     1.000000     0.001500     200.000000   0.328128     0.359620     0.252933     0.157858     0.229588    
10.000000    0.655000     0.650000     1.000000     0.001500     200.000000   0.318753     0.359620     0.252933     0.157858     0.229588    
10.000000    0.665000     0.660000     1.000000     0.001500     200.000000   0.309378     0.359620     0.252933     0.157858     0.229588    
10.000000    0.675000     0.670000     1.000000     0.001500     200.000000   0.300003     0.359620     0.252933     0.157858     0.229588    
10.000000    0.685000     0.680000     1.000000     0.001500     200.000000   0.290628     0.359620     0.252933     0.157858     0.229588    
10.000000    0.695000     0.690000     1.000000     0.001500     200.000000   0.281253     0.359620     0.252933     0.157858     0.229588    
10.000000    0.705000     0.700000     1.000000     0.001500     200.000000   0.271878     0.359620     0.252933     0.157858     0.229588    
10.000000    0.715000     0.710000     1.000000     0.001500     200.000000   0.262503     0.359620     0.252933     0.157858     0.229588    
10.000000    0.725000     0.720000     1.000000     0.001500     200.000000   0.253128     0.359620     0.252933     0.157858     0.229588    
10.000000    0.735000     0.730000     1.000000     0.001500     200.000000   0.243753     0.359620     0.252933     0.157858     0.229588    
10.000000    0.745000     0.740000     1.000000     0.001500     200.000000   0.234378     0.359620     0.252933     0.157858     0.229588    
10.000000    0.755000     0.750000     1.000000     0.001500     200.000000   0.225003     0.359620     0.252933     0.157858     0.229588    
10.000000    0.765000     0.760000     1.000000     0.001500     200.000000   0.215628     0.359620     0.252933     0.157858     0.229588    
10.000000    0.775000     0.770000     1.000000     0.001500     200.000000   0.206253     0.359620     0.252933     0.157858     0.229588    
10.000000    0.785000     0.780000     1.000000     0.001500     200.000000   0.196878     0.359620     0.252933     0.157858     0.229588    
10.000000    0.795000     0.790000     1.000000     0.001500     200.000000   0.187503     0.359620     0.252933     0.157858     0.229588    
10.000000    0.805000     0.800000     1.000000     0.001500     200.000000   0.178128     0.359620     0.252933     0.157858     0.229588    
10.000000    0.815000     0.810000     1.000000     0.001500     200.000000   0.168753     0.359620     0.252933     0.157858     0.229588    
10.000000    0.825000     0.820000     1.000000     0.001500     200.000000   0.159378     0.359620     0.252933     0.157858     0.229588    
10.000000    0.835000     0.830000     1.000000     0.001500     200.000000   0.150003     0.359620     0.252933     0.157858     0.229588    
10.000000    0.845000     0.840000     1.000000     0.001500     200.000000   0.140628     0.359620     0.252933     0.157858     0.229588    
10.000000    0.855000     0.850000     1.000000     0.001500     200.000000   0.131253     0.359620     0.252933     0.157858     0.229588    
10.000000    0.865000     0.860000     1.000000     0.001500     200.000000   0.121878     0.359620     0.252933     0.157858     0.229588    
10.000000    0.875000     0.870000     1.000000     0.001500     200.000000   0.112503     0.359620     0.252933     0.157858     0.229588    
10.000000    0.885000     0.880000     1.000000     0.001500     200.000000   0.103128     0.359620     0.252933     0.157858     0.229588    
10.000000    0.895000     0.890000     1.000000     0.001500     200.000000   0.093753     0.359620     0.252933     0.157858     0.229588    
10.000000    0.905000     0.900000     1.000000     0.001500     200.000000   0.084378     0.359620     0.252933     0.157858     0.229588    
10.000000    0.915000     0.910000     1.000000     0.001500     200.000000   0.075003     0.359620     0.252933     0.157858     0.229588    
10.000000    0.925000     0.920000     1.000000     0.001500     200.000000   0.065628     0.359620     0.252933     0.157858     0.229588    
10.000000    0.935000     0.930000     1.000000     0.001500     200.000000   0.056253     0.359620     0.252933     0.157858     0.229588    
10.000000    0.945000     0.940000     1.000000     0.001500     200.000000   0.046878     0.359620     0.252933     0.157858     0.229588    
10.000000    0.955000     0.950000     1.000000     0.001500     200.000000   0.037503     0.359620     0.252933     0.157858     0.229588    
10.000000    0.965000     0.960000     1.000000     0.001500     200.000000   0.028128     0.359620     0.252933     0.157858     0.229588    
10.000000    0.975000     0.970000     1.000000     0.001500     200.000000   0.018753     0.359622     0.252931     0.157859     0.229588    
10.000000    0.985000     0.980000     1.000000     0.001500     200.000000   0.009378     0.359627     0.252923     0.157861     0.229589    
10.000000    0.995000     0.990000     1.000000     0.001500     200.000000   0.000000     0.359643     0.252896     0.157869     0.229593    
10.000000    1.000000     1.000000     1.000000     0.001500     200.000000   0.000000     0.359643     0.252896     0.157869     0.229593    

20.000000    0.000000     0.000000     1.000000     0.100000     200.000000   0.000000     0.363687     0.250101     0.159195     0.227017    
20.000000    0.005000     0.000000     1.000000     0.001500     200.000000   0.928130     0.362361     0.251046     0.158757     0.227836    
20.000000    0.015000     0.010000     1.000000     0.001500     200.000000   0.918753     0.360399     0.252442     0.158109     0.229050    
20.000000    0.025000     0.020000     1.000000     0.001500     200.000000   0.909378     0.358827     0.253557     0.157589     0.230028    
20.000000    0.035000     0.030000     1.000000     0.001500     200.000000   0.900003     0.357663     0.254372     0.157204     0.230761    
20.000000    0.045000     0.040000     1.000000     0.001500     200.000000   0.890628     0.356867     0.254917     0.156942     0.231274    
20.000000    0.055000     0.050000     1.000000     0.001500     200.000000   0.881253     0.356364     0.255253     0.156777     0.231607    
20.000000    0.065000     0.060000     1.000000     0.001500     200.000000   0.871878     0.356068     0.255443     0.156680     0.231808    
20.000000    0.075000     0.070000     1.000000     0.001500     200.000000   0.862503     0.355906     0.255544     0.156628     0.231922    
20.000000    0.085000     0.080000     1.000000     0.001500     200.000000   0.853128     0.355823     0.255593     0.156601     0.231983    
20.000000    0.095000     0.090000     1.000000     0.001500     200.000000   0.843753     0.355782     0.255616     0.156588     0.232013    
20.000000    0.105000     0.100000     1.000000     0.001500     200.000000   0.834378     0.355764     0.255626     0.156582     0.232028    
20.000000    0.115000     0.110000     1.000000     0.001500     200.000000   0.825003     0.355756     0.255630     0.156580     0.232034    
20.000000    0.125000     0.120000     1.000000     0.001500     200.000000   0.815628     0.355752     0.255632     0.156579     0.232037    
20.000000    0.135000     0.130000     1.000000     0.001500     200.000000   0.806253     0.355751     0.255632     0.156578     0.232038    
20.000000    0.145000     0.140000     1.000000     0.001500     200.000000   0.796878     0.355751     0.255633     0.156578     0.232038    
20.000000    0.155000     0.150000     1.000000     0.001500     200.000000   0.787503     0.355750     0.255633     0.156578     0.232039    
20.000000    0.165000     0.160000     1.000000     0.001500     200.000000   0.778128     0.355750     0.255633     0.156578     0.232039    
20.000000    0.175000     0.170000     1.000000     0.001500     200.000000   0.768753     0.355750     0.255633     0.156578     0.232039    
20.000000    0.185000     0.180000     1.000000     0.001500     200.000000   0.759378     0.355750     0.255633     0.156578     0.232039    
20.000000    0.195000     0.190000     1.000000     0.001500     200.000000   0.750003     0.355750     0.255633     0.156578     0.232039    
20.000000    0.205000     0.200000     1.000000     0.001500     200.000000   0.740628     0.355750     0.255633     0.156578     0.232039    
20.000000    0.215000     0.210000     1.000000     0.001500     200.000000   0.731253     0.355750     0.255633     0.156578     0.232039    
20.000000    0.225000     0.220000     1.000000     0.001500     200.000000   0.721878     0.355750     0.255633     0.156578     0.232039    
20.000000    0.235000     0.230000     1.000000     0.001500     200.000000   0.712503     0.355750     0.255633     0.156578     0.232039    
20.000000    0.245000     0.240000     1.000000     0.001500     200.000000   0.703128     0.355750     0.255633     0.156578     0.232039    
20.000000    0.255000     0.250000     1.000000     0.001500     200.000000   0.693753     0.355750     0.255633     0.156578     0.232039    
20.000000    0.265000     0.260000     1.000000     0.001500     200.000000   0.684378     0.355750     0.255633     0.156578     0.232039    
20.000000    0.275000     0.270000     1.000000     0.001500     200.000000   0.675003     0.355750     0.255633     0.156578     0.232039    
20.000000    0.285000     0.280000     1.000000     0.001500     200.000000   0.665628     0.355750     0.255633     0.156578     0.232039    
20.000000    0.295000     0.290000     1.000000     0.001500     200.000000   0.656253     0.355750     0.255633     0.156578     0.232039    
20.000000    0.305000     0.300000     1.000000     0.001500     200.000000   0.646878     0.355750     0.255633     0.156578     0.232039    
20.000000    0.315000     0.310000     1.000000     0.001500     200.000000   0.637503     0.355750     0.255633     0.156578     0.232039    
20.000000    0.325000     0.320000     1.000000     0.001500     200.000000   0.628128     0.355750     0.255633     0.156578     0.232039    
20.000000    0.335000     0.330000     1.000000     0.001500     200.000000   0.618753     0.355750     0.255633     0.156578     0.232039    
20.000000    0.345000     0.340000     1.000000     0.001500     200.000000   0.609378     0.355750     0.255633     0.156578     0.232039    
20.000000    0.355000     0.350000     1.000000     0.001500     200.000000   0.600003     0.355750     0.255633     0.156578     0.232039    
20.000000    0.365000     0.360000     1.000000     0.001500     200.000000   0.590628     0.355750     0.255633     0.156578     0.232039    
20.000000    0.375000     0.370000     1.000000     0.001500     200.000000   0.581253     0.355750     0.255633     0.156578     0.232039    
20.000000    0.385000     0.380000     1.000000     0.001500     200.000000   0.571878     0.355750     0.255633     0.156578     0.232039    
20.000000    0.395000     0.390000     1.000000     0.001500     200.000000   0.562503     0.355750     0.255633     0.156578     0.232039    
